CustomerID,FirstName,LastName,LoyaltyClubMember,StateID
14989,Frederick,Haynes,0,30
14990,Brycen,Jacobson,1,6
14991,Ulises,Garrison,0,45
14992,Aydin,Bennett,0,27
14993,Duncan,Short,1,49
14994,Esteban,Mcgee,1,39
14995,Jasper,Haynes,0,30
14996,Quintin,Meyer,0,33
14997,Alex,Vaughn,0,26
14998,Belen,Adams,0,19
14999,Belen,Parks,0,45
15000,Alaina,Arnold,0,4
15001,Julien,Smith,0,50
15002,Jakobe,Kramer,0,7
15003,Audrina,Cordova,0,39
15004,Meghan,Cooley,0,39
15005,Hana,Brandt,0,11
15006,Paula,Frederick,1,5
15007,Alex,Benton,0,42
15008,Carina,Meadows,0,42
15009,Reid,Little,0,8
15010,Chana,James,1,1
15011,Jacey,Rosales,1,11
15012,Dalton,Erickson,0,45
15013,Brianna,Whitehead,1,47
15014,Braiden,Edwards,0,34
15015,Cecilia,Mack,0,34
15016,Aydin,Cantu,0,47
15017,Jasmin,Whitney,0,37
15018,Vance,Lynn,0,31
15019,Amani,Ho,0,31
15020,Dalton,Blanchard,0,31
15021,Audrina,Smith,0,38
15022,Maverick,Hicks,0,31
15023,Franco,Parsons,0,8
15024,Sidney,Wise,1,31
15025,Esteban,Francis,0,31
15026,Saige,Frederick,1,38
15027,Ryland,Vaughn,0,34
15028,Roy,Hanson,1,38
15029,Hillary,Short,0,34
15030,Chase,Cervantes,1,31
15031,Franco,Mack,0,34
15032,Sariah,Yates,1,34
15033,Quinn,Bennett,1,38
15034,Alex,Jenkins,1,31
15035,Esteban,Padilla,1,34
15036,Aylin,Barber,0,38
15037,Catalina,Nguyen,0,31
15038,Jaiden,Bullock,0,34
15039,Quentin,Cooley,0,34
15040,Maxim,Cordova,0,34
15041,Timothy,Bryan,1,31
15042,Catalina,Hodge,0,38
15043,Dustin,Glover,0,38
15044,Zoey,Ramirez,1,34
15045,Marley,Novak,1,46
15046,Tiffany,Ball,0,27
15047,Javon,Mcgee,0,27
15048,Mariana,Richardson,0,45
15049,Mason,Bennett,0,50
15050,Lorena,Lynn,0,50
15051,Alexus,Francis,0,10
15052,Cecilia,Haley,0,8
15053,Lorenzo,Bradley,0,19
15054,Celia,Wise,0,13
15055,Abigayle,Parsons,0,44
15056,Abram,Barnett,0,45
15057,Jordyn,Byrd,0,40
15058,Makayla,Bennett,0,20
15059,Abram,Francis,0,40
15060,Cooper,Arroyo,1,39
15061,Julius,James,1,46
15062,Jax,Hooper,0,49
15063,Abigayle,Glover,0,4
15064,Katie,Wise,0,7
15065,Brycen,Holmes,1,44
15066,Jovany,Buckley,0,30
15067,Misael,Thornton,1,39
15068,Aedan,Parker,0,6
15069,Shaylee,Dennis,1,32
15070,Zayden,Sweeney,0,7
15071,Alisson,Higgins,0,7
15072,Ulises,Owens,0,19
15073,Reid,Meyers,0,13
15074,Tiffany,Owens,0,6
15075,Reid,Santos,1,20
15076,Audrina,Barker,0,44
15077,Ryker,Serrano,1,27
15078,Jaylene,Nguyen,0,27
15079,Jaylynn,Smith,0,30
15080,Hugh,Nolan,0,33
15081,Reilly,Chandler,0,9
15082,Jacey,Bowman,0,7
15083,Celia,Keller,0,27
15084,Jaylynn,Faulkner,0,50
15085,Yasmine,Ramirez,1,21
15086,Karli,Andrade,1,7
15087,Jaylin,Rice,0,49
15088,Maverick,Baxter,0,8
15089,Kali,Mcgee,0,45
15090,Carissa,Buckley,1,26
15091,Hugh,Rodgers,0,26
15092,Makayla,Odom,0,13
15093,Marley,Hale,0,7
15094,Gwendolyn,Pratt,0,19
15095,Franco,Byrd,1,7
15096,Ryland,Clay,0,4
15097,Quintin,Conner,0,8
15098,Anderson,Arroyo,0,46
15099,Javon,Moss,0,19
15100,Daniel,Haynes,0,26
15101,Carina,Little,0,50
15102,Cecilia,Hickman,1,27
15103,Alexus,Gutierrez,0,10
15104,Hana,Clay,1,30
15105,Abram,Browning,0,32
15106,Abigayle,Moss,0,27
15107,Ryker,Mcknight,0,30
15108,August,Whitehead,0,45
15109,Dalton,Arroyo,1,21
15110,Jaquan,Brandt,1,6
15111,Zoey,Conner,0,19
15112,Paula,Olson,0,30
15113,Ayana,Mcfarland,1,4
15114,Maxwell,Santos,0,44
15115,Jadyn,Holmes,0,30
15116,James,Faulkner,0,44
15117,Elvis,Todd,0,33
15118,Aydin,Francis,0,9
15119,Trevin,Padilla,0,10
15120,August,Nguyen,0,34
15121,Julien,Clay,1,38
15122,Mallory,Arnold,1,34
15123,Roy,Arias,0,34
15124,Alani,Morris,0,34
15125,Vaughn,Arroyo,0,34
15126,Jaylene,Vaughn,0,34
15127,Zayden,Rodgers,1,31
15128,Amani,Preston,0,34
15129,Elliott,Ball,0,38
15130,Brianna,Parker,1,38
15131,Alfonso,Blanchard,0,31
15132,Reid,Myers,1,31
15133,Clara,Ashley,0,38
15134,Jordyn,Odonnell,1,34
15135,Bridger,Cervantes,0,34
15136,Alfonso,Lynn,0,31
15137,Jayvion,Hutchinson,0,31
15138,Jakobe,Haynes,0,34
15139,Roy,Ramirez,1,31
15140,Christian,Meyers,0,38
15141,Quinn,Reilly,1,34
15142,Journey,Thornton,0,34
15143,Jaylen,Mcknight,1,31
15144,Destinee,Dennis,0,38
15145,Aedan,Ayala,0,34
15146,Alex,Allen,0,38
15147,Nathaly,Myers,0,34
15148,Nathaly,Bradley,0,34
15149,Marilyn,Padilla,1,38
15150,Brianna,Figueroa,0,34
15151,Elliott,Avila,0,38
15152,Aedan,Avila,0,31
15153,Aylin,Hanson,1,34
15154,Luka,Clay,0,38
15155,Marilyn,Haley,0,37
15156,August,Haynes,1,11
15157,Yasmine,Bullock,0,2
15158,Christian,Frederick,1,11
15159,Jordyn,Carson,0,45
15160,Bridger,Nolan,1,1
15161,Chana,Richardson,0,5
15162,Winston,Jacobson,0,42
15163,Carina,Hale,0,8
15164,Brycen,Bryan,1,5
15165,Reid,Jacobson,0,37
15166,Roy,Barnett,0,11
15167,Aydin,Olson,0,10
15168,Rachael,Harper,0,10
15169,Anderson,Blanchard,0,38
15170,Braelyn,Faulkner,1,31
15171,Aylin,Kennedy,0,31
15172,Ayana,Bullock,1,42
15173,Elias,Barnett,1,45
15174,Destiny,Cordova,1,11
15175,Bridger,Harper,0,42
15176,Lilliana,Mack,0,17
15177,Catalina,Faulkner,0,37
15178,Elias,Thornton,0,34
15179,Jaylene,Sweeney,0,38
15180,Anahi,Bennett,0,31
15181,Paloma,Christian,1,38
15182,Braiden,Bryan,1,38
15183,Alisson,Hickman,1,34
15184,Audrina,Whitney,0,38
15185,Julien,Mcfarland,0,31
15186,Yahir,Huff,0,34
15187,Karla,Rose,0,25
15188,Shaylee,Kramer,0,45
15189,Jacey,Mack,1,40
15190,Vance,Rodgers,0,37
15191,Winston,Sweeney,1,37
15192,Rebekah,Diaz,1,31
15193,Winston,Moss,1,1
15194,Aydan,Byrd,0,1
15195,Hillary,Barnett,1,11
15196,Ayana,Clay,1,37
15197,Katie,Arnold,0,2
15198,Julien,Mack,0,47
15199,Brianna,Hanna,0,11
15200,Jaylynn,Bullock,0,11
15201,Jaiden,Short,0,42
15202,Daniel,Rosales,1,11
15203,Alani,Ayala,0,47
15204,Marely,Santos,0,34
15205,Timothy,Keller,0,31
15206,Nathaly,Meyer,1,34
15207,Macie,Arnold,0,34
15208,Zoey,Stephens,1,34
15209,Makayla,Vaughn,0,31
15210,Mariana,Haley,0,34
15211,Abigayle,Cordova,1,34
15212,Alaina,James,1,38
15213,Alani,Parker,1,34
15214,Alivia,Mays,1,38
15215,Maverick,Thornton,0,31
15216,Jaylene,Pratt,0,38
15217,Macie,Erickson,1,34
15218,Makayla,Ball,0,31
15219,Juan,Clay,0,31
15220,Paula,Santos,0,38
15221,Esteban,Santos,0,34
15222,Alivia,Little,1,34
15223,Brianna,Haynes,0,34
15224,Amani,Cooley,1,31
15225,Dalton,Hanson,0,34
15226,Emery,Edwards,0,38
15227,Dalton,Haynes,1,38
15228,Sariah,Horton,1,38
15229,Karla,Hooper,0,38
15230,Saige,Lara,0,34
15231,Braelyn,Santos,1,38
15232,Paloma,Rice,0,31
15233,Quentin,Smith,0,38
15234,Azaria,Novak,0,38
15235,Malachi,Cooley,1,38
15236,Frederick,Hicks,0,31
15237,Marley,Arnold,0,34
15238,Katie,Cantu,0,38
15239,Marley,Shelton,0,34
15240,Julius,Bennett,0,34
15241,Ray,Crosby,0,34
15242,Christian,Erickson,0,34
15243,Vanessa,Jacobson,1,9
15244,Mariana,Clay,1,25
15245,Lorena,Cordova,0,1
15246,Lilliana,Mcgee,0,37
15247,Haiden,Sweeney,1,20
15248,Brianna,Garrison,0,27
15249,Jaquan,Thornton,0,11
15250,Ryland,Patel,0,1
15251,Aedan,Hicks,1,2
15252,Emery,Cantu,0,10
15253,Jasmin,Weiss,0,38
15254,Nathaly,Vang,0,43
15255,James,Meyer,0,1
15256,Paityn,Short,0,1
15257,Katie,Figueroa,0,20
15258,Aurora,Ramirez,0,10
15259,Jovany,Browning,0,37
15260,Jaylin,Christian,0,37
15261,Vaughn,Chandler,0,34
15262,Jaiden,Shelton,0,31
15263,Hailee,Morris,0,38
15264,Karla,Rodgers,0,34
15265,Catalina,Barnett,0,38
15266,Jaylynn,Ross,0,38
15267,Catalina,Francis,1,38
15268,Carissa,Schwartz,0,34
15269,Audrina,Moss,0,20
15270,Dalton,Owens,0,8
15271,Jax,Randall,1,20
15272,Julius,Rodgers,0,45
15273,Hailee,Ross,0,37
15274,Vanessa,Smith,0,1
15275,Bailey,Cervantes,0,1
15276,Rebekah,Whitney,0,5
15277,Jordyn,Hood,0,47
15278,Sariah,Shelton,0,5
15279,Karla,Sweeney,0,47
15280,Braelyn,Yates,1,47
15281,Vance,Faulkner,0,1
15282,Jasper,Little,0,47
15283,Luka,Baxter,1,2
15284,Rachael,Browning,0,47
15285,Thomas,Mcdonald,0,11
15286,Jordyn,Ashley,0,27
15287,Rachael,Smith,1,20
15288,Lorenzo,Preston,1,37
15289,Carissa,Barnett,1,11
15290,Trevin,Yates,0,20
15291,Quentin,Munoz,0,2
15292,Alisson,Weiss,0,49
15293,Emery,Jenkins,0,9
15294,Peyton,Patel,0,10
15295,Paula,Dunn,0,1
15296,Maximo,Meadows,0,5
15297,Mason,Hutchinson,0,8
15298,Hana,Sweeney,0,27
15299,Peyton,Erickson,0,10
15300,Alaina,Short,0,9
15301,Aedan,Whitney,0,11
15302,Marley,Huff,0,37
15303,Nathaly,Hooper,0,1
15304,Hillary,Yates,0,17
15305,Tiffany,James,0,37
15306,Ryland,Bryan,0,9
15307,Aurora,Hooper,0,1
15308,Emery,Frederick,1,5
15309,Aurora,Acosta,0,1
15310,Lorenzo,Faulkner,0,25
15311,Meghan,Hooper,0,9
15312,Ryker,Byrd,0,5
15313,Belen,Rojas,1,27
15314,Braiden,Harper,1,11
15315,Karli,Acosta,0,27
15316,Thomas,Short,0,47
15317,Audrina,Meyers,0,11
15318,Thomas,Meyers,0,40
15319,Aurora,Novak,0,47
15320,Sabrina,Ramirez,0,45
15321,Lilly,Haley,0,11
15322,Jax,Gonzales,0,40
15323,Maxim,Lynn,1,17
15324,Misael,Odom,0,14
15325,Jaylan,Lynn,0,10
15326,Ulises,York,0,11
15327,Sandra,Diaz,0,37
15328,Vaughn,Carson,0,37
15329,Aurora,Haley,1,5
15330,Hana,Ramirez,0,45
15331,Elvis,Morris,0,20
15332,Sidney,Baxter,1,27
15333,Dustin,Erickson,0,37
15334,Azaria,Harper,0,25
15335,Haiden,Bullock,0,20
15336,Celia,Parsons,0,5
15337,Clara,Chandler,1,5
15338,Hugh,Crosby,1,1
15339,Rudy,Brandt,0,47
15340,Rebekah,Cantu,0,25
15341,Ayana,Weiss,0,5
15342,Jasper,Murillo,1,5
15343,Jacey,Frederick,1,1
15344,Jadyn,Odom,0,47
15345,Jaylen,Arroyo,0,5
15346,Vaughn,Norman,0,47
15347,Carina,Parsons,0,11
15348,Skyler,Sherman,1,8
15349,Elvis,Diaz,1,11
15350,Macie,Hickman,0,40
15351,Skyler,Huff,0,45
15352,Zoe,Munoz,0,13
15353,Timothy,Whitaker,1,45
15354,Brycen,Nguyen,0,8
15355,Skyler,Arroyo,1,46
15356,Maxim,Meza,0,44
15357,Anderson,Ashley,0,32
15358,Frederick,Figueroa,0,1
15359,Haiden,Mcdaniel,0,49
15360,Anahi,Adams,1,47
15361,Braiden,Whitaker,0,37
15362,Jakobe,Santos,1,2
15363,Jacey,Owens,0,42
15364,Yasmine,Conner,0,8
15365,Anderson,Dunn,1,11
15366,Jax,Kennedy,0,11
15367,Roy,James,0,40
15368,Nathaly,James,0,11
15369,August,Randall,0,9
15370,Shaylee,Rodgers,0,45
15371,Esteban,Hanson,0,40
15372,Sandra,Hanna,1,45
15373,Chase,Serrano,0,27
15374,Chana,Shelton,1,5
15375,Cecilia,Cervantes,1,5
15376,Demetrius,Avila,0,42
15377,Vanessa,Mays,1,42
15378,Alaina,Barker,0,42
15379,Maximo,Cervantes,0,11
15380,Quintin,Adams,0,10
15381,Destiny,Murillo,0,49
15382,Aydin,Parsons,1,5
15383,Elvis,Hodge,0,47
15384,Karla,Jenkins,0,9
15385,Malachi,Ross,0,27
15386,Macie,Mccarty,1,49
15387,August,Allen,0,11
15388,Audrina,Lara,1,37
15389,James,Acosta,0,1
15390,Aydan,Whitehead,1,20
15391,Hana,Mcknight,0,42
15392,Paloma,Patel,0,11
15393,Carissa,Olson,0,47
15394,Maximo,Griffin,0,11
15395,Alex,Byrd,1,17
15396,Jayvion,James,0,40
15397,Rebekah,Barber,1,37
15398,Julius,Andrade,1,5
15399,Frederick,Holmes,0,47
15400,Ryland,Griffin,0,5
15401,Paityn,Woodard,1,11
15402,Dustin,Rice,1,17
15403,Alexandra,Mcgee,0,47
15404,Zoey,Mcgee,1,11
15405,Haiden,Figueroa,1,11
15406,Carissa,Cooley,0,40
15407,Makayla,Myers,0,49
15408,Timothy,Figueroa,1,11
15409,Sariah,Keller,1,8
15410,Braiden,Smith,0,1
15411,Cooper,Ashley,0,37
15412,Amani,Figueroa,0,11
15413,Alessandro,Christian,0,17
15414,Paityn,Patel,1,47
15415,Elliott,Rice,0,9
15416,Rachael,Olson,1,9
15417,Maxwell,Meyers,0,1
15418,Cooper,Cooley,1,42
15419,Alani,Woodard,0,45
15420,Sabrina,Padilla,1,8
15421,Thomas,Wyatt,1,9
15422,Cecilia,Holmes,0,27
15423,Destiny,Yates,0,40
15424,Lorena,Rose,0,5
15425,Catalina,Ross,0,34
15426,Alfonso,Kramer,0,34
15427,Sariah,Bennett,0,47
15428,Marely,Cervantes,0,11
15429,Jordyn,Bowman,1,47
15430,Brycen,Arroyo,0,10
15431,Cecilia,Whitney,0,5
15432,Paityn,Harper,0,47
15433,Braiden,Bennett,0,5
15434,Shaylee,Parker,0,34
15435,Amani,Anthony,1,31
15436,Rebekah,Faulkner,0,38
15437,Kali,Ashley,0,34
15438,Sariah,Wise,0,34
15439,Sabrina,Campbell,0,34
15440,Alexus,Avila,0,8
15441,Phoebe,Hanson,0,8
15442,Quintin,Dennis,1,21
15443,Paula,Whitney,0,26
15444,Frederick,Vang,1,8
15445,Sidney,Mack,1,21
15446,Jakobe,Kennedy,0,46
15447,Journey,Bryan,0,39
15448,Vaughn,Reilly,1,9
15449,Jaylen,Andrade,1,45
15450,Saige,Little,1,21
15451,Maxwell,Conner,0,7
15452,Misael,Acosta,0,39
15453,Dustin,Meza,1,20
15454,Rhys,Beck,0,13
15455,Maximo,Patel,1,21
15456,Reilly,York,1,50
15457,Maximo,Parker,1,13
15458,Juan,Cervantes,1,26
15459,Tiffany,Meyer,0,50
15460,Jaylin,Andrade,0,32
15461,Vance,Lane,1,9
15462,Phoebe,Stephens,0,39
15463,Julien,Hickman,1,30
15464,Lilly,Meza,1,38
15465,Jaylene,Acosta,0,31
15466,Roy,Ball,1,37
15467,Chana,Dunn,0,11
15468,Trevin,Browning,0,42
15469,Duncan,Kramer,0,47
15470,Franco,Mccarty,0,47
15471,Katie,Meadows,1,47
15472,Vaughn,Cervantes,0,20
15473,Yasmine,Frederick,1,1
15474,Maxim,Meadows,0,1
15475,Makayla,Parker,1,47
15476,Jaylin,Gonzales,0,5
15477,Braelyn,Arias,0,37
15478,Marley,Nolan,0,2
15479,Phoebe,Shelton,0,27
15480,Kali,Hanna,0,37
15481,Dalton,Crosby,1,5
15482,Jayvion,Beck,0,37
15483,Camren,Ball,0,1
15484,Clara,Mays,0,1
15485,Yahir,Mcdonald,0,47
15486,Braiden,Odonnell,0,45
15487,Alexandra,Todd,0,47
15488,Roy,Nolan,1,17
15489,Malachi,Reilly,0,9
15490,Nathaly,Arias,0,42
15491,Alex,Dennis,0,3
15492,Abigayle,Hodge,1,9
15493,Franco,Moss,0,49
15494,Jayvion,Rice,0,17
15495,Haiden,Meyers,0,47
15496,Carissa,Keller,0,5
15497,Alfonso,Smith,1,37
15498,Clara,Clay,0,25
15499,Marely,Erickson,0,9
15500,Alexus,Kramer,0,5
15501,Alexus,Adams,1,47
15502,Vaughn,Meyer,0,45
15503,Emery,Weiss,0,9
15504,Elvis,Faulkner,0,20
15505,Luka,Chandler,0,10
15506,Lilliana,Barber,1,37
15507,Marilyn,Shelton,0,17
15508,Javon,James,0,20
15509,Jacey,Cervantes,0,20
15510,Jayvion,Richardson,1,8
15511,Sabrina,Todd,0,17
15512,Jaylin,Wyatt,0,40
15513,Aydin,Meyer,0,8
15514,Frederick,Jenkins,1,8
15515,Gwendolyn,Arnold,0,20
15516,Amani,Smith,0,47
15517,Cecilia,Brandt,0,1
15518,Mallory,Wyatt,0,1
15519,Lilly,Schwartz,1,49
15520,Marely,Baxter,0,5
15521,Timothy,Anthony,0,47
15522,Alisson,Lane,0,10
15523,Maxim,Brandt,0,49
15524,Duncan,Woodard,0,9
15525,Mallory,Crosby,1,47
15526,Sandra,Short,0,42
15527,Alani,Andrade,0,37
15528,Carina,Arias,0,27
15529,Alfonso,Wise,1,40
15530,Aydin,Sweeney,1,2
15531,Abram,Bennett,0,49
15532,Vanessa,Whitehead,0,47
15533,Belen,James,0,37
15534,Jordyn,Glover,0,45
15535,Sandra,Gutierrez,1,5
15536,Rhys,Edwards,1,2
15537,Aydan,Rose,1,47
15538,Elvis,Parker,0,5
15539,Hugh,Glover,0,11
15540,Aurora,Yates,0,5
15541,Brycen,Christian,0,5
15542,Alani,Dennis,0,47
15543,Sabrina,Rosales,1,17
15544,Ayana,Whitaker,0,11
15545,Ulises,Barnett,0,5
15546,Gwendolyn,Myers,1,10
15547,Javon,Arnold,0,5
15548,Demetrius,Bullock,0,5
15549,Camren,Schwartz,1,2
15550,Dalton,Olson,0,9
15551,Zayden,Shelton,0,45
15552,Quintin,Barber,0,49
15553,Roy,Sherman,1,47
15554,Daniel,Faulkner,0,47
15555,Lilly,Thornton,0,11
15556,Jayvion,Morris,1,25
15557,Chana,Meadows,0,47
15558,Duncan,Bowman,1,20
15559,Ulises,Bullock,0,42
15560,Amani,Walton,0,10
15561,Shaylee,Meyer,1,27
15562,Alani,Ramirez,1,40
15563,Paityn,Mcknight,0,45
15564,Jasper,Cordova,0,42
15565,Reid,Vaughn,0,27
15566,Frederick,Browning,0,42
15567,Yahir,Blanchard,0,17
15568,Yahir,Dennis,1,37
15569,Micah,Hutchinson,1,20
15570,Dalton,Reilly,1,11
15571,Aylin,Novak,0,2
15572,Sariah,Thornton,0,42
15573,Vanessa,Cervantes,0,45
15574,Rhys,Munoz,1,47
15575,Marilyn,Wyatt,1,34
15576,Marely,Gutierrez,0,38
15577,Jadyn,Hickman,1,31
15578,Saige,Cervantes,1,31
15579,Karli,Brandt,0,31
15580,Reid,Munoz,0,34
15581,Maxim,Mccarty,0,34
15582,Aydan,Meyer,0,34
15583,Sidney,Short,1,31
15584,Alessandro,Costa,0,31
15585,Hailee,Acosta,0,34
15586,Quentin,Sweeney,0,34
15587,Jaylene,Mccarty,1,38
15588,Maximo,Hanson,0,31
15589,Destiny,Nolan,0,38
15590,Jaiden,Clay,0,38
15591,Roy,Mack,1,34
15592,Juan,James,0,34
15593,Jaylynn,Mcknight,1,38
15594,Alfonso,Rosales,0,31
15595,Jaylen,Novak,0,31
15596,Trevin,James,0,34
15597,Ryland,Vang,0,38
15598,Hayley,Sloan,0,38
15599,Julien,Odom,0,38
15600,Peyton,Costa,0,38
15601,Meghan,Clay,0,34
15602,Zoe,Haynes,0,34
15603,Abram,Kennedy,0,31
15604,Bailey,Rosales,1,38
15605,Sabrina,Adams,0,31
15606,Dalton,Ashley,0,38
15607,Christian,Rose,1,34
15608,Kali,Gutierrez,0,32
15609,Maxim,Sherman,0,39
15610,Jakobe,Ashley,0,9
15611,Marely,Francis,0,46
15612,Franco,Bowman,0,45
15613,Maxwell,Arias,0,46
15614,Jasmin,Schwartz,1,8
15615,Cecilia,Woodard,0,27
15616,Jovany,Rosales,0,46
15617,Malachi,Bullock,1,39
15618,James,Morris,0,13
15619,Celia,Novak,0,27
15620,Nathaly,Kennedy,0,27
15621,Alessandro,Parks,0,40
15622,Roy,Richardson,0,50
15623,Gwendolyn,Benton,1,30
15624,Maxim,Lara,0,46
15625,Javon,Bowman,0,6
15626,James,Beck,0,26
15627,Marley,Cantu,0,50
15628,Elias,Meadows,0,4
15629,Jaylynn,Jacobson,0,13
15630,Chase,Clay,1,40
15631,Vanessa,Hood,0,10
15632,Paityn,Randall,1,45
15633,Sabrina,Smith,0,13
15634,Mason,Dunn,1,49
15635,Jadyn,Campbell,0,49
15636,Misael,Rodgers,0,26
15637,Sidney,Gonzales,0,39
15638,Marilyn,Haynes,0,9
15639,Phoebe,Myers,0,31
15640,Vaughn,Holmes,1,34
15641,Rebekah,Weiss,1,38
15642,Peyton,Horton,0,34
15643,Vaughn,Moss,0,34
15644,Trevin,Ashley,0,38
15645,Jasper,Ayala,1,31
15646,Alivia,Frederick,0,38
15647,Alaina,Christian,1,31
15648,Jakobe,Byrd,1,31
15649,Anahi,Conner,0,6
15650,Jaiden,Gonzales,1,46
15651,Paloma,Rojas,0,46
15652,Peyton,Sawyer,0,8
15653,Braiden,Cantu,0,20
15654,Quinn,Anthony,0,19
15655,Tiffany,Morris,0,13
15656,Hillary,Keller,0,44
15657,Alex,Hickman,0,27
15658,Jaquan,Richardson,0,30
15659,Lilliana,Bullock,0,6
15660,Jasper,Santos,1,10
15661,Roy,Kennedy,0,40
15662,Christian,Arroyo,0,8
15663,Paloma,Ho,0,46
15664,Haiden,Christian,1,26
15665,Gwendolyn,Morris,0,21
15666,Julien,Odonnell,0,30
15667,Rachael,Adams,0,6
15668,Journey,Vang,0,27
15669,Jordyn,Lane,1,8
15670,Ryland,Blanchard,0,19
15671,Alexus,Glover,0,9
15672,Vance,Kramer,0,50
15673,Cecilia,Vaughn,0,39
15674,Jax,Vang,1,13
15675,Tiffany,Garrison,1,6
15676,Makayla,Hale,0,39
15677,Jasper,Hickman,0,39
15678,Haiden,Buckley,1,39
15679,Marley,Christian,1,7
15680,Lilly,Vang,0,44
15681,Alisson,Little,0,27
15682,Clara,Sawyer,0,26
15683,Azaria,Odonnell,0,4
15684,Hayley,Arnold,1,26
15685,Jaylene,Bennett,0,26
15686,Jadyn,Dennis,0,45
15687,Lilly,Moss,0,7
15688,Jaquan,Rose,0,46
15689,Alani,Haley,0,44
15690,Jordyn,Todd,0,45
15691,Shaylee,Todd,0,40
15692,Nathaly,Walton,1,45
15693,Sandra,Sloan,0,50
15694,Abram,Keller,0,10
15695,Peyton,Ho,0,27
15696,Maxim,Olson,0,46
15697,Jaquan,Olson,0,50
15698,Jakobe,Gonzales,1,13
15699,Paula,Kramer,0,27
15700,Franco,Whitaker,0,19
15701,Jayvion,Murillo,0,10
15702,Alfonso,Morris,1,10
15703,Jaylen,Jacobson,0,13
15704,Mariana,Mack,0,26
15705,Reilly,Ross,1,44
15706,Carina,Diaz,0,39
15707,Destinee,Glover,0,32
15708,Cecilia,Edwards,0,26
15709,Hana,Parker,0,30
15710,Alivia,Norman,1,30
15711,Javon,Morris,0,40
15712,Azaria,Mays,1,27
15713,Jaylin,Todd,0,27
15714,Jacey,Rose,0,7
15715,Cooper,Lynn,0,38
15716,Cooper,Hodge,1,31
15717,Camren,Parsons,0,38
15718,Zayden,Olson,0,31
15719,Jakobe,Walton,1,31
15720,Abram,Sawyer,0,38
15721,Rebekah,Cervantes,0,38
15722,Brianna,Gutierrez,1,31
15723,Belen,Gutierrez,0,31
15724,Jayvion,Meza,0,34
15725,Mariana,York,0,38
15726,Maxim,Yates,0,34
15727,Jaylen,Edwards,1,38
15728,Juan,Rice,0,38
15729,Zayden,Costa,0,38
15730,Marely,Murillo,0,38
15731,Alexus,Jenkins,0,38
15732,Timothy,York,0,31
15733,Bridger,Randall,0,31
15734,Alessandro,Holmes,0,31
15735,Lilliana,York,0,31
15736,Sariah,Meadows,1,11
15737,Alexandra,Sweeney,0,49
15738,Jasmin,Hodge,0,37
15739,Celia,Whitehead,0,37
15740,Lorenzo,Hickman,0,27
15741,Phoebe,Schwartz,0,1
15742,Alex,Mcdonald,0,11
15743,Ryker,Sherman,1,9
15744,Paula,Wise,0,27
15745,Jaylin,Randall,0,49
15746,Katie,Short,0,20
15747,Braelyn,Sweeney,0,37
15748,August,James,1,17
15749,Belen,Rose,0,8
15750,Hailee,Cordova,0,5
15751,Abram,Dunn,1,38
15752,Marely,Vang,0,38
15753,Alisson,Wise,0,31
15754,Haiden,Dunn,0,38
15755,Duncan,Odonnell,0,34
15756,Jacey,Short,1,34
15757,Misael,Myers,0,31
15758,Franco,Horton,0,38
15759,Peyton,Moss,0,49
15760,Javon,Garrison,0,25
15761,Aedan,Hale,0,25
15762,Bridger,Rosales,0,42
15763,Dustin,Arnold,1,49
15764,Alivia,Sawyer,0,38
15765,Alfonso,Reilly,1,38
15766,Brycen,Hutchinson,0,38
15767,Journey,Diaz,0,34
15768,Anderson,Clay,0,47
15769,Braiden,Jacobson,0,11
15770,Sidney,Brandt,0,47
15771,Micah,Meadows,0,45
15772,Aurora,Hale,0,37
15773,Paula,Francis,0,47
15774,Azaria,Padilla,1,9
15775,Thomas,Conner,1,40
15776,Reilly,Hodge,0,37
15777,Aedan,Mcgee,0,20
15778,Carina,Nolan,1,27
15779,Skyler,Mccarty,1,9
15780,Christian,Vaughn,1,5
15781,Clara,Holmes,0,11
15782,Quentin,Hicks,0,45
15783,Dustin,Cervantes,1,34
15784,Cecilia,Parks,0,34
15785,Clara,Benton,0,38
15786,Jaquan,Mays,0,31
15787,Zoey,Little,1,38
15788,Maxim,Norman,0,31
15789,Rudy,Vaughn,1,34
15790,Nathaly,Reed,0,34
15791,Paula,Parsons,0,38
15792,Frederick,Lara,0,38
15793,Chana,Mays,1,34
15794,Timothy,Patel,0,38
15795,Zoe,Vaughn,1,34
15796,Jayvion,Crosby,0,31
15797,Demetrius,Nguyen,0,38
15798,Paityn,Ramirez,1,38
15799,Elliott,Ross,1,34
15800,Yasmine,Benton,0,34
15801,Karla,Campbell,1,31
15802,Karla,Baxter,0,34
15803,Elias,Mcfarland,1,31
15804,Lilliana,Garrison,0,38
15805,Roy,Hickman,0,31
15806,Jax,Christian,0,31
15807,Jasmin,Gray,1,31
15808,Alfonso,Whitney,1,38
15809,Saige,Arnold,0,38
15810,Vaughn,Olson,0,34
15811,Sidney,Serrano,0,31
15812,Yasmine,Acosta,0,38
15813,Brycen,Whitney,0,11
15814,Cecilia,Meyers,0,5
15815,Esteban,Mccarty,1,25
15816,Destinee,Browning,0,42
15817,Thomas,Barnett,0,45
15818,Nathaly,Edwards,1,20
15819,Marilyn,Mcdonald,0,20
15820,Sandra,Ross,0,45
15821,Jacey,Huff,1,11
15822,Reid,Bowman,1,31
